,FinalID,StandardisedTraitName,StandardisedTraitDef,StandardisedTraitValue,StandardisedErrorPos,StandardisedErrorNeg,ConTemp,ConTempUnit,uniqueID,Temp(kel),1/kT
21989,MTD5084,Specific Growth Rate,NA,4.74e-06,NA,NA,9.880349344,Celsius,1427,283.030349344,41.0009814757
21990,MTD5084,Specific Growth Rate,NA,1.89e-06,NA,NA,4.755923287,Celsius,1427,277.905923287,41.7570160911
21991,MTD5084,Specific Growth Rate,NA,3e-07,NA,NA,-0.011032356,Celsius,1427,273.138967644,42.4857800797
21992,MTD5084,Specific Growth Rate,NA,2.5e-07,NA,NA,-5.0728903,Celsius,1427,268.0771097,43.2880006932
21993,MTD5084,Specific Growth Rate,NA,7e-08,NA,NA,-10.24048557,Celsius,1427,262.90951443,44.1388442548
21994,MTD5084,Specific Growth Rate,NA,6e-08,NA,NA,-15.15006708,Celsius,1427,257.99993292,44.9787795647
21995,MTD5085,Specific Growth Rate,NA,1.31e-05,NA,NA,24.52486166,Celsius,1428,297.67486166,38.9838834418
21996,MTD5085,Specific Growth Rate,NA,2e-05,NA,NA,24.63655255,Celsius,1428,297.78655255,38.9692617452
21997,MTD5085,Specific Growth Rate,NA,2e-05,NA,NA,24.17172589,Celsius,1428,297.32172589,39.0301854861
21998,MTD5085,Specific Growth Rate,NA,2.47e-05,NA,NA,24.17349391,Celsius,1428,297.32349391,39.0299533949
21999,MTD5085,Specific Growth Rate,NA,1.23e-05,NA,NA,20.88203185,Celsius,1428,294.03203185,39.4668636526
22000,MTD5085,Specific Growth Rate,NA,3.17e-05,NA,NA,19.01700266,Celsius,1428,292.16700266,39.7187978275
22001,MTD5085,Specific Growth Rate,NA,3.47e-05,NA,NA,18.94872937,Celsius,1428,292.09872937,39.7280814454
22002,MTD5085,Specific Growth Rate,NA,1.13e-05,NA,NA,17.05415863,Celsius,1428,290.20415863,39.9874425139
22003,MTD5085,Specific Growth Rate,NA,1.17e-05,NA,NA,16.68070988,Celsius,1428,289.83070988,40.038966593
22004,MTD5085,Specific Growth Rate,NA,2.34e-05,NA,NA,15.10089358,Celsius,1428,288.25089358,40.2584081055
22005,MTD5085,Specific Growth Rate,NA,3.25e-05,NA,NA,15.07015408,Celsius,1428,288.22015408,40.2627017793
22006,MTD5085,Specific Growth Rate,NA,1.52e-05,NA,NA,13.36160659,Celsius,1428,286.51160659,40.5027993408
22007,MTD5085,Specific Growth Rate,NA,1.09e-05,NA,NA,13.42482899,Celsius,1428,286.57482899,40.4938638589
22008,MTD5085,Specific Growth Rate,NA,2.45e-05,NA,NA,11.32397917,Celsius,1428,284.47397917,40.7929123935
22009,MTD5085,Specific Growth Rate,NA,2.29e-05,NA,NA,11.25844466,Celsius,1428,284.40844466,40.8023120565
22010,MTD5085,Specific Growth Rate,NA,9.74e-06,NA,NA,10.95624437,Celsius,1428,284.10624437,40.84571297
22011,MTD5085,Specific Growth Rate,NA,7.82e-06,NA,NA,10.85699793,Celsius,1428,284.00699793,40.8599865324
22012,MTD5085,Specific Growth Rate,NA,9.19e-06,NA,NA,8.46715837,Celsius,1428,281.61715837,41.2067296527
22013,MTD5085,Specific Growth Rate,NA,6.91e-06,NA,NA,8.368057976,Celsius,1428,281.518057976,41.2212353053
22014,MTD5085,Specific Growth Rate,NA,9.83e-06,NA,NA,7.223569744,Celsius,1428,280.373569744,41.389500876
22015,MTD5085,Specific Growth Rate,NA,7.84e-06,NA,NA,4.515940107,Celsius,1428,277.665940107,41.793106155
22016,MTD5085,Specific Growth Rate,NA,7.34e-06,NA,NA,4.609260494,Celsius,1428,277.759260494,41.7790646831
22017,MTD5085,Specific Growth Rate,NA,6.68e-06,NA,NA,4.452733832,Celsius,1428,277.602733832,41.802621863
22018,MTD5085,Specific Growth Rate,NA,3.83e-06,NA,NA,4.665591567,Celsius,1428,277.815591567,41.770593382
22019,MTD5085,Specific Growth Rate,NA,5.85e-06,NA,NA,3.335209424,Celsius,1428,276.485209424,41.9715837049
22020,MTD5085,Specific Growth Rate,NA,4.67e-06,NA,NA,3.240451263,Celsius,1428,276.390451263,41.9859733124
22021,MTD5085,Specific Growth Rate,NA,4.12e-06,NA,NA,2.010693845,Celsius,1428,275.160693845,42.173618435
22022,MTD5085,Specific Growth Rate,NA,3.36e-06,NA,NA,1.855568863,Celsius,1428,275.005568863,42.1974077052
22023,MTD5086,Specific Growth Rate,NA,1.06e-05,NA,NA,20.1489978,Celsius,1429,293.2989978,39.5655020902
22024,MTD5086,Specific Growth Rate,NA,2.53e-05,NA,NA,19.63633039,Celsius,1429,292.78633039,39.6347810878
22025,MTD5086,Specific Growth Rate,NA,1.26e-05,NA,NA,17.66941278,Celsius,1429,290.81941278,39.902845548
22026,MTD5086,Specific Growth Rate,NA,1.32e-05,NA,NA,17.46488297,Celsius,1429,290.61488297,39.9309284918
22027,MTD5086,Specific Growth Rate,NA,1.26e-05,NA,NA,16.17338832,Celsius,1429,289.32338832,40.109173952
22028,MTD5086,Specific Growth Rate,NA,1.2e-05,NA,NA,15.59862123,Celsius,1429,288.74862123,40.1890130629
22029,MTD5086,Specific Growth Rate,NA,1.32e-05,NA,NA,13.46014715,Celsius,1429,286.61014715,40.4888739143
22030,MTD5086,Specific Growth Rate,NA,1.65e-05,NA,NA,12.46962321,Celsius,1429,285.61962321,40.6292886326
22031,MTD5086,Specific Growth Rate,NA,1.15e-05,NA,NA,10.69738094,Celsius,1429,283.84738094,40.8829634858
22032,MTD5086,Specific Growth Rate,NA,1.4e-05,NA,NA,10.53633369,Celsius,1429,283.68633369,40.9061725307
22033,MTD5086,Specific Growth Rate,NA,1.51e-05,NA,NA,8.439403228,Celsius,1429,281.589403228,41.2107912354
22034,MTD5086,Specific Growth Rate,NA,1.09e-05,NA,NA,8.052195627,Celsius,1429,281.202195627,41.2675373485
22035,MTD5086,Specific Growth Rate,NA,1.62e-05,NA,NA,6.404501946,Celsius,1429,279.554501946,41.5107681319
22036,MTD5087,Specific Growth Rate,NA,4.77e-05,NA,NA,27.35153707,Celsius,1430,300.50153707,38.6171805431
22037,MTD5087,Specific Growth Rate,NA,4.02e-05,NA,NA,26.93582455,Celsius,1430,300.08582455,38.6706773901
22038,MTD5087,Specific Growth Rate,NA,7.11e-05,NA,NA,24.24423174,Celsius,1430,297.39423174,39.0206697777
22039,MTD5087,Specific Growth Rate,NA,8.08e-05,NA,NA,23.76828512,Celsius,1430,296.91828512,39.0832181515
22040,MTD5087,Specific Growth Rate,NA,5.3e-05,NA,NA,22.86300089,Celsius,1430,296.01300089,39.2027447296
22041,MTD5087,Specific Growth Rate,NA,6.15e-05,NA,NA,21.03167484,Celsius,1430,294.18167484,39.4467878287
22042,MTD5087,Specific Growth Rate,NA,7.41e-05,NA,NA,20.66001069,Celsius,1430,293.81001069,39.4966872751
22043,MTD5087,Specific Growth Rate,NA,4.67e-05,NA,NA,20.00454815,Celsius,1430,293.15454815,39.5849976872
22044,MTD5087,Specific Growth Rate,NA,3.25e-05,NA,NA,19.67662614,Celsius,1430,292.82662614,39.6293269621
22045,MTD5087,Specific Growth Rate,NA,6.4e-05,NA,NA,17.98013808,Celsius,1430,291.13013808,39.8602569526
22046,MTD5087,Specific Growth Rate,NA,4.19e-05,NA,NA,17.70240113,Celsius,1430,290.85240113,39.898319785
22047,MTD5087,Specific Growth Rate,NA,5.86e-05,NA,NA,16.43227756,Celsius,1430,289.58227756,40.0733159788
22048,MTD5087,Specific Growth Rate,NA,4.63e-05,NA,NA,16.06795465,Celsius,1430,289.21795465,40.1237956494
22049,MTD5087,Specific Growth Rate,NA,3.92e-05,NA,NA,16.11229437,Celsius,1430,289.26229437,40.1176452527
22050,MTD5087,Specific Growth Rate,NA,3.13e-05,NA,NA,15.56860907,Celsius,1430,288.71860907,40.1931906914
22051,MTD5087,Specific Growth Rate,NA,4.37e-05,NA,NA,13.3394443,Celsius,1430,286.4894443,40.5059325619
22052,MTD5087,Specific Growth Rate,NA,3.29e-05,NA,NA,13.47000493,Celsius,1430,286.62000493,40.4874813723
22053,MTD5087,Specific Growth Rate,NA,1.99e-05,NA,NA,12.93374243,Celsius,1430,286.08374243,40.5633749473
22054,MTD5087,Specific Growth Rate,NA,2.35e-05,NA,NA,12.53816565,Celsius,1430,285.68816565,40.6195408344
22055,MTD5087,Specific Growth Rate,NA,2.4e-05,NA,NA,10.78684109,Celsius,1430,283.93684109,40.8700824661
22056,MTD5087,Specific Growth Rate,NA,2.76e-05,NA,NA,10.48403268,Celsius,1430,283.63403268,40.9137154694
22057,MTD5087,Specific Growth Rate,NA,3.36e-05,NA,NA,10.22522564,Celsius,1430,283.37522564,40.9510820302
22058,MTD5087,Specific Growth Rate,NA,2.79e-05,NA,NA,9.790658856,Celsius,1430,282.940658856,41.0139785404
22059,MTD5087,Specific Growth Rate,NA,1.25e-05,NA,NA,8.322099078,Celsius,1430,281.472099078,41.2279659282
22060,MTD5087,Specific Growth Rate,NA,2.45e-05,NA,NA,8.029265841,Celsius,1430,281.179265841,41.2709026599
22061,MTD5087,Specific Growth Rate,NA,2.76e-05,NA,NA,6.713538539,Celsius,1430,279.863538539,41.4649302696
22062,MTD5087,Specific Growth Rate,NA,2.29e-05,NA,NA,6.289667579,Celsius,1430,279.439667579,41.5278267794
22063,MTD5088,Specific Growth Rate,NA,4.02e-05,NA,NA,26.30588865,Celsius,1431,299.45588865,38.7520250907
22064,MTD5088,Specific Growth Rate,NA,5.5e-05,NA,NA,26.4054597,Celsius,1431,299.5554597,38.7391440708
22065,MTD5088,Specific Growth Rate,NA,7.26e-05,NA,NA,21.78218035,Celsius,1431,294.93218035,39.3464087125
22066,MTD5088,Specific Growth Rate,NA,6.78e-05,NA,NA,21.7813105,Celsius,1431,294.9313105,39.3465247581
22067,MTD5088,Specific Growth Rate,NA,5.31e-05,NA,NA,16.70339215,Celsius,1431,289.85339215,40.0358333723
22068,MTD5088,Specific Growth Rate,NA,2.18e-05,NA,NA,11.74703821,Celsius,1431,284.89703821,40.7323367889
22069,MTD5088,Specific Growth Rate,NA,2.53e-05,NA,NA,7.009130386,Celsius,1431,280.159130386,41.4211812213
22070,MTD5088,Specific Growth Rate,NA,2.29e-05,NA,NA,6.965968011,Celsius,1431,280.115968011,41.4275637084
22071,MTD5088,Specific Growth Rate,NA,1.64e-05,NA,NA,4.652471331,Celsius,1431,277.802471331,41.7725661508
22072,MTD5088,Specific Growth Rate,NA,1.4e-05,NA,NA,4.650927855,Celsius,1431,277.800927855,41.7727982413
22073,MTD5088,Specific Growth Rate,NA,1.64e-05,NA,NA,3.161026744,Celsius,1431,276.311026744,41.9980420154
22074,MTD5088,Specific Growth Rate,NA,1.36e-05,NA,NA,2.337406093,Celsius,1431,275.487406093,42.1236029447
22075,MTD5088,Specific Growth Rate,NA,8.35e-06,NA,NA,2.3738397,Celsius,1431,275.5238397,42.1180327741
22076,MTD5089,Specific Growth Rate,NA,1.58e-05,NA,NA,8.45731,Celsius,1432,281.60731,41.2081707343
22077,MTD5089,Specific Growth Rate,NA,1.83e-05,NA,NA,9.76062,Celsius,1432,282.91062,41.0183333186
22078,MTD5089,Specific Growth Rate,NA,1.93e-05,NA,NA,11.1596,Celsius,1432,284.3096,40.8164976157
22079,MTD5089,Specific Growth Rate,NA,2.16e-05,NA,NA,11.8167,Celsius,1432,284.9667,40.722379529
22080,MTD5089,Specific Growth Rate,NA,2.31e-05,NA,NA,12.8436,Celsius,1432,285.9936,40.5761601327
22081,MTD5089,Specific Growth Rate,NA,2.58e-05,NA,NA,14.0379,Celsius,1432,287.1879,40.4074200568
22082,MTD5089,Specific Growth Rate,NA,2.99e-05,NA,NA,16.4168,Celsius,1432,289.5668,40.0754579272
22083,MTD5089,Specific Growth Rate,NA,2.73e-05,NA,NA,15.2249,Celsius,1432,288.3749,40.2410962623
22084,MTD5089,Specific Growth Rate,NA,2.92e-05,NA,NA,15.5028,Celsius,1432,288.6528,40.2023542142
22085,MTD5089,Specific Growth Rate,NA,3.06e-05,NA,NA,15.4029,Celsius,1432,288.5529,40.2162726852
22086,MTD5089,Specific Growth Rate,NA,2.95e-05,NA,NA,15.8257,Celsius,1432,288.9757,40.1574323049
22087,MTD5089,Specific Growth Rate,NA,3.15e-05,NA,NA,16.4254,Celsius,1432,289.5754,40.07426774
22088,MTD5089,Specific Growth Rate,NA,3.33e-05,NA,NA,17.0233,Celsius,1432,290.1733,39.9916949992
22089,MTD5089,Specific Growth Rate,NA,3.43e-05,NA,NA,17.1357,Celsius,1432,290.2857,39.9762100252
22090,MTD5089,Specific Growth Rate,NA,3.3e-05,NA,NA,18.2539,Celsius,1432,291.4039,39.8228098887
22091,MTD5089,Specific Growth Rate,NA,3.52e-05,NA,NA,18.1042,Celsius,1432,291.2542,39.843278176
22092,MTD5089,Specific Growth Rate,NA,3.29e-05,NA,NA,19.0574,Celsius,1432,292.2074,39.713306749
22093,MTD5089,Specific Growth Rate,NA,3.63e-05,NA,NA,18.913,Celsius,1432,292.063,39.7329415589
22094,MTD5089,Specific Growth Rate,NA,3.5e-05,NA,NA,19.8174,Celsius,1432,292.9674,39.6102846614
22095,MTD5089,Specific Growth Rate,NA,3.82e-05,NA,NA,19.5108,Celsius,1432,292.6608,39.6517815523
22096,MTD5089,Specific Growth Rate,NA,3.96e-05,NA,NA,19.8389,Celsius,1432,292.9889,39.6073779946
22097,MTD5089,Specific Growth Rate,NA,3.92e-05,NA,NA,20.4262,Celsius,1432,293.5762,39.5281433254
22098,MTD5089,Specific Growth Rate,NA,3.99e-05,NA,NA,21.2866,Celsius,1432,294.4366,39.4126345384
22099,MTD5089,Specific Growth Rate,NA,4.14e-05,NA,NA,22.0969,Celsius,1432,295.2469,39.304467246
22100,MTD5089,Specific Growth Rate,NA,3.87e-05,NA,NA,23.0491,Celsius,1432,296.1991,39.1781140136
22101,MTD5089,Specific Growth Rate,NA,4.27e-05,NA,NA,23.6025,Celsius,1432,296.7525,39.1050525624
22102,MTD5089,Specific Growth Rate,NA,4.39e-05,NA,NA,24.5719,Celsius,1432,297.7219,38.9777242135
22103,MTD5089,Specific Growth Rate,NA,4.19e-05,NA,NA,23.9741,Celsius,1432,297.1241,39.0561455988
22104,MTD5089,Specific Growth Rate,NA,3.61e-05,NA,NA,23.68,Celsius,1432,296.83,39.0948425379
22105,MTD5089,Specific Growth Rate,NA,3.81e-05,NA,NA,24.2247,Celsius,1432,297.3747,39.0232326776
22106,MTD5089,Specific Growth Rate,NA,3.93e-05,NA,NA,25.034,Celsius,1432,298.184,38.9173198781
22107,MTD5089,Specific Growth Rate,NA,4.15e-05,NA,NA,27.2403,Celsius,1432,300.3903,38.6314808119
22108,MTD5089,Specific Growth Rate,NA,3.93e-05,NA,NA,26.6945,Celsius,1432,299.8445,38.7018008018
22109,MTD5089,Specific Growth Rate,NA,3.7e-05,NA,NA,25.9341,Celsius,1432,299.0841,38.800197371
22110,MTD5089,Specific Growth Rate,NA,4.1e-05,NA,NA,27.9878,Celsius,1432,301.1378,38.5355877293
22111,MTD5089,Specific Growth Rate,NA,3.35e-05,NA,NA,25.1138,Celsius,1432,298.2638,38.9069076117
22112,MTD5089,Specific Growth Rate,NA,3.56e-05,NA,NA,26.5702,Celsius,1432,299.7202,38.7178512176
22113,MTD5089,Specific Growth Rate,NA,3.64e-05,NA,NA,27.6454,Celsius,1432,300.7954,38.5794533777
22114,MTD5089,Specific Growth Rate,NA,3.66e-05,NA,NA,28.4498,Celsius,1432,301.5998,38.4765577116
22115,MTD5089,Specific Growth Rate,NA,3.44e-05,NA,NA,27.9036,Celsius,1432,301.0536,38.5463655326
22116,MTD5089,Specific Growth Rate,NA,3.43e-05,NA,NA,28.975,Celsius,1432,302.125,38.4096718594
22117,MTD5089,Specific Growth Rate,NA,3.22e-05,NA,NA,29.3394,Celsius,1432,302.4894,38.363400868
22118,MTD5089,Specific Growth Rate,NA,3.39e-05,NA,NA,31.1693,Celsius,1432,304.3193,38.1327182026
22119,MTD5089,Specific Growth Rate,NA,3.11e-05,NA,NA,30.1377,Celsius,1432,303.2877,38.2624224804
22120,MTD5089,Specific Growth Rate,NA,2.94e-05,NA,NA,31.0928,Celsius,1432,304.2428,38.1423064425
22121,MTD5089,Specific Growth Rate,NA,1.79e-05,NA,NA,32.4181,Celsius,1432,305.5681,37.9768768746
22122,MTD5090,Specific Growth Rate,NA,5.98e-06,NA,NA,8.52844,Celsius,1433,281.67844,41.1977647651
22123,MTD5090,Specific Growth Rate,NA,8.37e-06,NA,NA,10.0039,Celsius,1433,283.1539,40.9830912112
22124,MTD5090,Specific Growth Rate,NA,9.66e-06,NA,NA,10.839,Celsius,1433,283.989,40.8625760523
22125,MTD5090,Specific Growth Rate,NA,1.07e-05,NA,NA,11.5264,Celsius,1433,284.6764,40.763906353
22126,MTD5090,Specific Growth Rate,NA,1.11e-05,NA,NA,12.1626,Celsius,1433,285.3126,40.673009571
22127,MTD5090,Specific Growth Rate,NA,1.3e-05,NA,NA,12.9992,Celsius,1433,286.1492,40.554095942
22128,MTD5090,Specific Growth Rate,NA,1.38e-05,NA,NA,13.5875,Celsius,1433,286.7375,40.4708910084
22129,MTD5090,Specific Growth Rate,NA,1.48e-05,NA,NA,14.0789,Celsius,1433,287.2289,40.4016521684
22130,MTD5090,Specific Growth Rate,NA,1.54e-05,NA,NA,14.7644,Celsius,1433,287.9144,40.3054592286
22131,MTD5090,Specific Growth Rate,NA,1.57e-05,NA,NA,15.3024,Celsius,1433,288.4524,40.2302844785
22132,MTD5090,Specific Growth Rate,NA,1.78e-05,NA,NA,15.9432,Celsius,1433,289.0932,40.1411105848
22133,MTD5090,Specific Growth Rate,NA,1.71e-05,NA,NA,16.4783,Celsius,1433,289.6283,40.0669482593
22134,MTD5090,Specific Growth Rate,NA,1.84e-05,NA,NA,16.6772,Celsius,1433,289.8272,40.0394514749
22135,MTD5090,Specific Growth Rate,NA,2.06e-05,NA,NA,17.3178,Celsius,1433,290.4678,39.9511481497
22136,MTD5090,Specific Growth Rate,NA,1.95e-05,NA,NA,17.9007,Celsius,1433,291.0507,39.8711362334
22137,MTD5090,Specific Growth Rate,NA,2.19e-05,NA,NA,18.2,Celsius,1433,291.35,39.8301771427
22138,MTD5090,Specific Growth Rate,NA,2.18e-05,NA,NA,18.7368,Celsius,1433,291.8868,39.7569266939
22139,MTD5090,Specific Growth Rate,NA,2.09e-05,NA,NA,19.2228,Celsius,1433,292.3728,39.690840292
22140,MTD5090,Specific Growth Rate,NA,1.77e-05,NA,NA,19.9462,Celsius,1433,293.0962,39.5928780739
22141,MTD5090,Specific Growth Rate,NA,1.99e-05,NA,NA,20.4894,Celsius,1433,293.6394,39.5196356842
22142,MTD5090,Specific Growth Rate,NA,1.85e-05,NA,NA,21.1204,Celsius,1433,294.2704,39.4348942691
22143,MTD5090,Specific Growth Rate,NA,1.77e-05,NA,NA,21.6549,Celsius,1433,294.8049,39.3633963022
22144,MTD5090,Specific Growth Rate,NA,1.99e-05,NA,NA,22.2469,Celsius,1433,295.3969,39.2845087762
22145,MTD5090,Specific Growth Rate,NA,1.5e-05,NA,NA,22.9652,Celsius,1433,296.1152,39.1892145709
22146,MTD5091,Specific Growth Rate,NA,1.81e-05,NA,NA,0.581692,Celsius,1434,273.731692,42.3937835832
22147,MTD5091,Specific Growth Rate,NA,2.11e-05,NA,NA,1.44974,Celsius,1434,274.59974,42.2597709325
22148,MTD5091,Specific Growth Rate,NA,2.5e-05,NA,NA,2.5491,Celsius,1434,275.6991,42.0912585878
22149,MTD5091,Specific Growth Rate,NA,2.97e-05,NA,NA,3.76419,Celsius,1434,276.91419,41.9065635839
22150,MTD5091,Specific Growth Rate,NA,3.29e-05,NA,NA,4.80486,Celsius,1434,277.95486,41.7496643538
22151,MTD5091,Specific Growth Rate,NA,3.7e-05,NA,NA,5.96148,Celsius,1434,279.11148,41.5766564332
22152,MTD5091,Specific Growth Rate,NA,3.96e-05,NA,NA,6.59776,Celsius,1434,279.74776,41.4820912615
22153,MTD5091,Specific Growth Rate,NA,4.38e-05,NA,NA,7.46569,Celsius,1434,280.61569,41.3537892714
22154,MTD5091,Specific Growth Rate,NA,4.8e-05,NA,NA,8.21813,Celsius,1434,281.36813,41.2432001823
22155,MTD5091,Specific Growth Rate,NA,5.08e-05,NA,NA,9.37352,Celsius,1434,282.52352,41.0745346459
22156,MTD5091,Specific Growth Rate,NA,5.72e-05,NA,NA,9.60773,Celsius,1434,282.75773,41.0405123514
22157,MTD5091,Specific Growth Rate,NA,6.02e-05,NA,NA,10.7631,Celsius,1434,283.9131,40.8735000622
22158,MTD5091,Specific Growth Rate,NA,6.33e-05,NA,NA,11.5724,Celsius,1434,284.7224,40.7573205007
22159,MTD5091,Specific Growth Rate,NA,6.79e-05,NA,NA,11.9784,Celsius,1434,285.1284,40.6992853413
22160,MTD5091,Specific Growth Rate,NA,6.93e-05,NA,NA,12.7291,Celsius,1434,285.8791,40.5924116542
22161,MTD5091,Specific Growth Rate,NA,6.95e-05,NA,NA,13.4792,Celsius,1434,286.6292,40.4861825331
22162,MTD5091,Specific Growth Rate,NA,7.34e-05,NA,NA,13.9425,Celsius,1434,287.0925,40.4208473245
22163,MTD5091,Specific Growth Rate,NA,7.12e-05,NA,NA,14.8069,Celsius,1434,287.9569,40.2995104841
22164,MTD5091,Specific Growth Rate,NA,7.7e-05,NA,NA,15.5019,Celsius,1434,288.6519,40.2024795628
22165,MTD5091,Specific Growth Rate,NA,8.1e-05,NA,NA,16.2536,Celsius,1434,289.4036,40.0980572132
22166,MTD5091,Specific Growth Rate,NA,8.08e-05,NA,NA,17.0612,Celsius,1434,290.2112,39.986472302
22167,MTD5091,Specific Growth Rate,NA,7.65e-05,NA,NA,17.7516,Celsius,1434,290.9016,39.8915719629
22168,MTD5091,Specific Growth Rate,NA,7.09e-05,NA,NA,18.6145,Celsius,1434,291.7645,39.7735917513
22169,MTD5091,Specific Growth Rate,NA,6.56e-05,NA,NA,19.4773,Celsius,1434,292.6273,39.6563208919
22170,MTD5091,Specific Growth Rate,NA,5.24e-05,NA,NA,20.2782,Celsius,1434,293.4282,39.5480806225
22171,MTD5091,Specific Growth Rate,NA,4.05e-05,NA,NA,21.3098,Celsius,1434,294.4598,39.4095292822
22172,MTD5092,Specific Growth Rate,NA,1.47e-05,NA,NA,-0.0562498,Celsius,1435,273.0937502,42.4928146544
22173,MTD5092,Specific Growth Rate,NA,1.92e-05,NA,NA,1.44807,Celsius,1435,274.59807,42.2600279402
22174,MTD5092,Specific Growth Rate,NA,2.4e-05,NA,NA,2.95217,Celsius,1435,276.10217,42.0298113214
22175,MTD5092,Specific Growth Rate,NA,2.49e-05,NA,NA,3.81822,Celsius,1435,276.96822,41.8983885968
22176,MTD5092,Specific Growth Rate,NA,2.73e-05,NA,NA,4.80087,Celsius,1435,277.95087,41.7502636726
22177,MTD5092,Specific Growth Rate,NA,2.97e-05,NA,NA,5.78341,Celsius,1435,278.93341,41.6031988083
22178,MTD5092,Specific Growth Rate,NA,2.94e-05,NA,NA,6.70626,Celsius,1435,279.85626,41.466008695
22179,MTD5092,Specific Growth Rate,NA,3.22e-05,NA,NA,7.45826,Celsius,1435,280.60826,41.3548842451
22180,MTD5092,Specific Growth Rate,NA,3.45e-05,NA,NA,8.20981,Celsius,1435,281.35981,41.2444197717
22181,MTD5092,Specific Growth Rate,NA,3.86e-05,NA,NA,9.07785,Celsius,1435,282.22785,41.1175655079
22182,MTD5092,Specific Growth Rate,NA,3.86e-05,NA,NA,9.65477,Celsius,1435,282.80477,41.0336859259
22183,MTD5092,Specific Growth Rate,NA,3.72e-05,NA,NA,10.6347,Celsius,1435,283.7847,40.8919935096
22184,MTD5092,Specific Growth Rate,NA,3.7e-05,NA,NA,11.4422,Celsius,1435,284.5922,40.7759668414
22185,MTD5092,Specific Growth Rate,NA,4.1e-05,NA,NA,11.8486,Celsius,1435,284.9986,40.7178214578
22186,MTD5092,Specific Growth Rate,NA,4.53e-05,NA,NA,12.6012,Celsius,1435,285.7512,40.6105804998
22187,MTD5092,Specific Growth Rate,NA,4.51e-05,NA,NA,13.2934,Celsius,1435,286.4434,40.5124436818
22188,MTD5092,Specific Growth Rate,NA,4.66e-05,NA,NA,14.2173,Celsius,1435,287.3673,40.3821941833
22189,MTD5092,Specific Growth Rate,NA,5e-05,NA,NA,14.5654,Celsius,1435,287.7154,40.3333367297
22190,MTD5092,Specific Growth Rate,NA,4.49e-05,NA,NA,15.3125,Celsius,1435,288.4625,40.2288758869
22191,MTD5092,Specific Growth Rate,NA,4.51e-05,NA,NA,16.1203,Celsius,1435,289.2703,40.1165349865
22192,MTD5092,Specific Growth Rate,NA,4.92e-05,NA,NA,16.8149,Celsius,1435,289.9649,40.0204373375
22193,MTD5092,Specific Growth Rate,NA,4.64e-05,NA,NA,17.3326,Celsius,1435,290.4826,39.9491126509
22194,MTD5092,Specific Growth Rate,NA,4.08e-05,NA,NA,18.137,Celsius,1435,291.287,39.8387916746
22195,MTD5092,Specific Growth Rate,NA,3.94e-05,NA,NA,19.0591,Celsius,1435,292.2091,39.7130757068
22196,MTD5092,Specific Growth Rate,NA,3.2e-05,NA,NA,19.7466,Celsius,1435,292.8966,39.6198593993
22197,MTD5092,Specific Growth Rate,NA,2.41e-05,NA,NA,20.5484,Celsius,1435,293.6984,39.5116967288
22198,MTD5092,Specific Growth Rate,NA,2.07e-05,NA,NA,21.5841,Celsius,1435,294.7341,39.3728520403
22199,MTD5092,Specific Growth Rate,NA,1.61e-05,NA,NA,22.5606,Celsius,1435,295.7106,39.2428344149
22200,MTD5093,Specific Growth Rate,NA,6.87e-06,NA,NA,6.14697,Celsius,1436,279.29697,41.5490440534
22201,MTD5093,Specific Growth Rate,NA,1.06e-05,NA,NA,8.02141,Celsius,1436,281.17141,41.272055756
22202,MTD5093,Specific Growth Rate,NA,1.79e-05,NA,NA,9.68979,Celsius,1436,282.83979,41.0286053123
22203,MTD5093,Specific Growth Rate,NA,2.26e-05,NA,NA,11.2518,Celsius,1436,284.4018,40.8032653468
22204,MTD5093,Specific Growth Rate,NA,2.9e-05,NA,NA,12.7625,Celsius,1436,285.9125,40.587669691
22205,MTD5093,Specific Growth Rate,NA,4.02e-05,NA,NA,14.1189,Celsius,1436,287.2689,40.396026547
22206,MTD5093,Specific Growth Rate,NA,5.09e-05,NA,NA,15.5264,Celsius,1436,288.6764,40.1990675737
22207,MTD5093,Specific Growth Rate,NA,5.9e-05,NA,NA,16.9327,Celsius,1436,290.0827,40.0041853944
22208,MTD5093,Specific Growth Rate,NA,6.67e-05,NA,NA,18.1827,Celsius,1436,291.3327,39.8325423494
22209,MTD5093,Specific Growth Rate,NA,8.25e-05,NA,NA,19.5389,Celsius,1436,292.6889,39.6479747285
22210,MTD5093,Specific Growth Rate,NA,9.44e-05,NA,NA,20.9455,Celsius,1436,294.0955,39.4583463892
22211,MTD5093,Specific Growth Rate,NA,9.83e-05,NA,NA,21.5183,Celsius,1436,294.6683,39.3816440741
22212,MTD5093,Specific Growth Rate,NA,0.00012629,NA,NA,23.6044,Celsius,1436,296.7544,39.1048021883
22213,MTD5093,Specific Growth Rate,NA,0.00014474,NA,NA,24.804,Celsius,1436,297.954,38.947361373
22214,MTD5093,Specific Growth Rate,NA,0.00015569,NA,NA,26.2097,Celsius,1436,299.3597,38.7644766831
22215,MTD5093,Specific Growth Rate,NA,0.00016133,NA,NA,26.4188,Celsius,1436,299.5688,38.7374189519
22216,MTD5093,Specific Growth Rate,NA,0.00016441,NA,NA,27.8747,Celsius,1436,301.0247,38.5500661923
22217,MTD5093,Specific Growth Rate,NA,0.00017553,NA,NA,29.3323,Celsius,1436,302.4823,38.3643013509
