,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,GenusSpecies
54891,MTD5343,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.159083267,Square Root (minutes -1),0.00042179,s^-1,39.41,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
54901,MTD5343,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.16612991900000001,Square Root (minutes -1),0.00045999,s^-1,40.91,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
54912,MTD5343,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.15786740800000001,Square Root (minutes -1),0.00041537,s^-1,42.61,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
54921,MTD5343,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.14438720900000002,Square Root (minutes -1),0.00034746,s^-1,44.41,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
54931,MTD5343,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.12348125900000001,Square Root (minutes -1),0.00025413,s^-1,45.71,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
54941,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.065256415,Square Root (minutes -1),7.099999999999999e-05,s^-1,16.21,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
54951,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.07064536099999999,Square Root (minutes -1),8.32e-05,s^-1,17.71,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
54961,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.078535915,Square Root (minutes -1),0.0001028,s^-1,18.91,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
54971,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.08484331199999999,Square Root (minutes -1),0.00011997,s^-1,20.01,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
54981,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.090565445,Square Root (minutes -1),0.0001367,s^-1,21.21,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
54991,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.09001706,Square Root (minutes -1),0.00013505,s^-1,22.21,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55001,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.103757666,Square Root (minutes -1),0.00017943,s^-1,23.335,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55012,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.11297019300000001,Square Root (minutes -1),0.00021269999999999997,s^-1,24.435,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55021,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.108031432,Square Root (minutes -1),0.00019451,s^-1,25.535,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55031,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.127090352,Square Root (minutes -1),0.0002692,s^-1,26.685,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55041,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.128944804,Square Root (minutes -1),0.00027711,s^-1,27.585,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55051,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.132989777,Square Root (minutes -1),0.00029477,s^-1,28.66,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55061,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.130376878,Square Root (minutes -1),0.0002833,s^-1,29.81,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55071,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.13851930199999998,Square Root (minutes -1),0.00031979,s^-1,30.91,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55081,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.15097371199999998,Square Root (minutes -1),0.00037988,s^-1,31.985,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55091,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.154204251,Square Root (minutes -1),0.00039632,s^-1,33.535,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55102,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.176998081,Square Root (minutes -1),0.00052214,s^-1,35.635,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55112,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.173659796,Square Root (minutes -1),0.00050263,s^-1,37.06,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55121,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.17875963600000003,Square Root (minutes -1),0.00053258,s^-1,38.235,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55131,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.197353473,Square Root (minutes -1),0.00064914,s^-1,39.91,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55141,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.194835183,Square Root (minutes -1),0.00063268,s^-1,43.085,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55151,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.183949755,Square Root (minutes -1),0.00056396,s^-1,44.96,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55161,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.17720638800000002,Square Root (minutes -1),0.00052337,s^-1,46.985,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55171,MTD5344,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.15548320599999998,Square Root (minutes -1),0.00040292,s^-1,48.51,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55181,MTD5345,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.053448,Square Root (minutes -1),4.7600000000000005e-05,s^-1,21.28,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55191,MTD5345,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.065965,Square Root (minutes -1),7.25e-05,s^-1,22.61,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55201,MTD5345,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.06780900000000001,Square Root (minutes -1),7.659999999999999e-05,s^-1,24.16,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55212,MTD5345,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.090554,Square Root (minutes -1),0.00013667,s^-1,25.54,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55221,MTD5345,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.09386900000000001,Square Root (minutes -1),0.00014686,s^-1,26.96,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55231,MTD5345,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.10753599999999999,Square Root (minutes -1),0.00019273,s^-1,28.36,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55241,MTD5345,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.124859,Square Root (minutes -1),0.00025983,s^-1,30.29,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55251,MTD5345,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.13567,Square Root (minutes -1),0.00030677,s^-1,31.79,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55261,MTD5345,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.134035,Square Root (minutes -1),0.00029942,s^-1,33.11,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55271,MTD5345,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.154346,Square Root (minutes -1),0.00039704,s^-1,34.71,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55281,MTD5345,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.15778699999999998,Square Root (minutes -1),0.00041495,s^-1,36.34,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55291,MTD5345,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.16850199999999999,Square Root (minutes -1),0.00047322,s^-1,38.11,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55301,MTD5345,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.18046900000000002,Square Root (minutes -1),0.00054282,s^-1,39.91,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55312,MTD5345,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.184723,Square Root (minutes -1),0.00056871,s^-1,41.84,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55321,MTD5345,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.172468,Square Root (minutes -1),0.00049575,s^-1,43.71,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55331,MTD5345,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.144967,Square Root (minutes -1),0.00035026,s^-1,45.76,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55341,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.019556033,Square Root (minutes -1),6.37e-06,s^-1,17.11,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55351,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.032152513,Square Root (minutes -1),1.7199999999999998e-05,s^-1,19.385,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55361,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.042001237999999996,Square Root (minutes -1),2.94e-05,s^-1,20.36,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55371,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.034471898,Square Root (minutes -1),1.98e-05,s^-1,21.435,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55381,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.057169932,Square Root (minutes -1),5.45e-05,s^-1,22.585,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55391,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.067624707,Square Root (minutes -1),7.62e-05,s^-1,24.685,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55401,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.077758053,Square Root (minutes -1),0.00010077,s^-1,25.785,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55412,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.074653895,Square Root (minutes -1),9.290000000000001e-05,s^-1,26.935,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55421,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.08803826599999999,Square Root (minutes -1),0.00012918,s^-1,27.835,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55431,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.097078229,Square Root (minutes -1),0.00015707,s^-1,29.36,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55441,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.104761159,Square Root (minutes -1),0.00018292,s^-1,30.385,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55451,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.112241293,Square Root (minutes -1),0.00020997,s^-1,31.535,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55461,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.12056158199999999,Square Root (minutes -1),0.00024225,s^-1,32.835,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55471,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.13164848199999998,Square Root (minutes -1),0.00028886,s^-1,34.11,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55481,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.13545212199999998,Square Root (minutes -1),0.00030579,s^-1,35.485,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55491,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.14470886,Square Root (minutes -1),0.00034901,s^-1,37.36,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55501,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.15991712,Square Root (minutes -1),0.00042623,s^-1,38.685,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55512,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.1580191,Square Root (minutes -1),0.00041617,s^-1,41.185,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55521,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.165709695,Square Root (minutes -1),0.00045766,s^-1,43.385,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55531,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.165821291,Square Root (minutes -1),0.00045828,s^-1,45.31,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55541,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.165206905,Square Root (minutes -1),0.00045489,s^-1,47.735,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55551,MTD5346,Streptococcus thermophilus BC-14,Square Root (Maximum Specific Growth Rate),0.12924708599999998,Square Root (minutes -1),0.00027841,s^-1,50.935,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,,,Streptococcus thermophilus
55561,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.024703485,Square Root (minutes -1),1.0199999999999999e-05,s^-1,9.01,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55571,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.039801172,Square Root (minutes -1),2.64e-05,s^-1,11.31,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55581,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.048188434,Square Root (minutes -1),3.87e-05,s^-1,13.11,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55591,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.060810783,Square Root (minutes -1),6.159999999999999e-05,s^-1,14.71,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55601,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.067751859,Square Root (minutes -1),7.65e-05,s^-1,15.91,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55612,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.07685035400000001,Square Root (minutes -1),9.84e-05,s^-1,17.31,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55621,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.08723732,Square Root (minutes -1),0.00012684,s^-1,18.61,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55631,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.094740989,Square Root (minutes -1),0.0001496,s^-1,20.01,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55641,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.103461809,Square Root (minutes -1),0.00017841,s^-1,21.31,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55651,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.11837843099999999,Square Root (minutes -1),0.00023356,s^-1,22.71,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55661,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.119446099,Square Root (minutes -1),0.00023779,s^-1,24.01,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55671,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.125530705,Square Root (minutes -1),0.00026263,s^-1,25.21,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55681,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.138065718,Square Root (minutes -1),0.0003177,s^-1,26.41,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55691,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.14997375699999999,Square Root (minutes -1),0.00037487,s^-1,28.11,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55701,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.159272828,Square Root (minutes -1),0.0004228,s^-1,29.41,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55712,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.163234036,Square Root (minutes -1),0.00044409,s^-1,30.61,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55721,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.17313584,Square Root (minutes -1),0.0004996,s^-1,32.01,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55731,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.17977936600000002,Square Root (minutes -1),0.00053868,s^-1,33.41,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55741,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.17980842600000002,Square Root (minutes -1),0.00053885,s^-1,34.91,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55751,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.185503537,Square Root (minutes -1),0.00057353,s^-1,36.51,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55761,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.197411148,Square Root (minutes -1),0.00064952,s^-1,38.01,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55771,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.20332092,Square Root (minutes -1),0.00068899,s^-1,39.71,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55781,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.21157210899999998,Square Root (minutes -1),0.00074605,s^-1,41.21,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55791,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.194220531,Square Root (minutes -1),0.00062869,s^-1,42.81,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55801,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.16915171699999998,Square Root (minutes -1),0.00047687,s^-1,44.81,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55812,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.11883728,Square Root (minutes -1),0.00023537,s^-1,46.51,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
55821,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.030384051000000002,Square Root (minutes -1),1.5399999999999998e-05,s^-1,10.41,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli
